"X","name","subtype","length","country","continent","subcluster"
5118,"G.US.2016.00926_PH331_W2-DMSO_3HG19_BAR48_Seq1_PAe0_NuReA492.MT307670","G",4748,"UNITED STATES","AMERICA",41
5132,"G.US.2016.00926_PH331_W2-DMSO_5HG17_BAR48_Seq1_PAe0_NuReA498.MT308209","G",4490,"UNITED STATES","AMERICA",41
5119,"G.US.2016.00926_PH331_W4-SAHA_3HG19_BAR38_Seq1_PAe0_NuReA73.MT307671","G",4746,"UNITED STATES","AMERICA",41
5131,"G.US.2016.00926_PH331_W4-SAHA_5HG17_BAR38_Seq1_PAe0_NuReA65.MT308210","G",4490,"UNITED STATES","AMERICA",41
5130,"G.US.2016.00926_PH331_W5.2_5HG17_BAR34_Seq1_PAe0_NuReA495.MT308211","G",4490,"UNITED STATES","AMERICA",41
5106,"G.US.2016.00926_PH331_W5_2_3HG19_BAR34_Seq1_PAe0_NuReA492.MT307672","G",4749,"UNITED STATES","AMERICA",41
5117,"G.US.2016.00926_PH331_W5_3HG18_BAR26_Seq1_PAe0_NuReA492.MT307673","G",4748,"UNITED STATES","AMERICA",41
5128,"G.US.2016.00926_PH331_W6.2_5HG17_BAR35_Seq1_PAe0_NuReA496.MT308213","G",4490,"UNITED STATES","AMERICA",41
5116,"G.US.2016.00926_PH331_W6_2_3HG19_BAR35_Seq1_PAe0_NuReA497.MT307674","G",4748,"UNITED STATES","AMERICA",41
5115,"G.US.2016.00926_PH331_W6_3HG19_BAR9_Seq1_PAe0_NuReA492.MT307675","G",4748,"UNITED STATES","AMERICA",41
5129,"G.US.2016.00926_PH331_W6_5HG17_BAR9_Seq1_PAe0_NuReA497.MT308212","G",4490,"UNITED STATES","AMERICA",41
5114,"G.US.2016.00926_PH331_W9-SAHA_3HG19_BAR40_Seq1_PAe0_NuReA498.MT307676","G",4748,"UNITED STATES","AMERICA",41
5127,"G.US.2016.00926_PH331_W9-SAHA_5HG17_BAR40_Seq1_PAe0_NuReA498.MT308214","G",4490,"UNITED STATES","AMERICA",41
5897,"G.VE.2007.157.FJ659678","G",1468,"VENEZUELA","AMERICA",30
5102,"G.ZA.2001.TV546.KJ948662","G",7953,"SOUTH AFRICA","AFRICA",30
5578,"G.ZM.2003.8B.PB.103.KY229519","G",2550,"ZAMBIA","AFRICA",41
5577,"G.ZM.2003.8B.PB.121.KY229520","G",2550,"ZAMBIA","AFRICA",41
5576,"G.ZM.2003.8B.PB.123.KY229521","G",2550,"ZAMBIA","AFRICA",41
5575,"G.ZM.2003.8B.PB.208.KY229522","G",2550,"ZAMBIA","AFRICA",41
5574,"G.ZM.2003.8B.PB.214.KY229523","G",2550,"ZAMBIA","AFRICA",41
5573,"G.ZM.2003.8B.PB.218.KY229524","G",2550,"ZAMBIA","AFRICA",41
5572,"G.ZM.2003.8B.PB.235.KY229525","G",2550,"ZAMBIA","AFRICA",41
5571,"G.ZM.2003.8B.PB.301.KY229526","G",2550,"ZAMBIA","AFRICA",41
5570,"G.ZM.2003.8B.PB.302.KY229527","G",2550,"ZAMBIA","AFRICA",41
5569,"G.ZM.2003.8B.PB.313.KY229528","G",2550,"ZAMBIA","AFRICA",41
5568,"G.ZM.2003.8B.PB.314.KY229529","G",2550,"ZAMBIA","AFRICA",30
5567,"G.ZM.2003.8B.PB.319.KY229530","G",2550,"ZAMBIA","AFRICA",41
5566,"G.ZM.2003.8B.PB.402.KY229531","G",2550,"ZAMBIA","AFRICA",41
5565,"G.ZM.2003.8B.PB.801.KY229532","G",2550,"ZAMBIA","AFRICA",41
5557,"G.ZM.2003.8M.PB.1105.KY229540","G",2553,"ZAMBIA","AFRICA",41
5556,"G.ZM.2003.8M.PB.1410.KY229541","G",2553,"ZAMBIA","AFRICA",41
5559,"G.ZM.2003.8M.PB.203.KY229533","G",2553,"ZAMBIA","AFRICA",41
5453,"G.ZM.2003.8M.PB.2101.KY229538","G",2568,"ZAMBIA","AFRICA",41
5585,"G.ZM.2003.8M.PB.2707.KY229539","G",2547,"ZAMBIA","AFRICA",41
5558,"G.ZM.2003.8M.PB.3604.KY229534","G",2553,"ZAMBIA","AFRICA",30
5404,"G.ZM.2003.8M.PB.4902.KY229535","G",2571,"ZAMBIA","AFRICA",41
5619,"G.ZM.2003.8M.PB.5003.KY229536","G",2535,"ZAMBIA","AFRICA",41
5618,"G.ZM.2003.8M.PB.5206.KY229537","G",2535,"ZAMBIA","AFRICA",30
5901,"G.ZW.2007.CP076303219.HQ994227","G",1494,"ZAMBIA","AFRICA",41
6507,"H.-.-.RP_RI268.L78157","H",595,"UNDEFINED","UNDEFINED",5
6201,"H.-.2002.02_127068.EU608106","H",1173,"ANGOLA; REPUBLIC OF","AFRICA",5
6589,"H.AO.1993.93AOHDC248.EU068313","H",508,"ANGOLA; REPUBLIC OF","AFRICA",5
6270,"H.AO.1993.93AOHDC248.EU068458","H",915,"ANGOLA; REPUBLIC OF","AFRICA",5
6584,"H.AO.1993.93AOHDC251.EU068316","H",517,"ANGOLA; REPUBLIC OF","AFRICA",5
6256,"H.AO.1993.93AOHDC251.EU068460","H",917,"ANGOLA; REPUBLIC OF","AFRICA",5
6586,"H.AO.1993.93AOHDC251.HQ738344","H",516,"ANGOLA; REPUBLIC OF","AFRICA",5
6272,"H.AO.1993.93AOHDC251.KU296950","H",912,"ANGOLA; REPUBLIC OF","AFRICA",5
6639,"H.AO.2001.01AOCSE120.EU031843","H",407,"ANGOLA; REPUBLIC OF","AFRICA",5
6631,"H.AO.2001.01AOCSE127.EU031850","H",410,"ANGOLA; REPUBLIC OF","AFRICA",5
6269,"H.AO.2001.01AOCSE127.EU068352","H",917,"ANGOLA; REPUBLIC OF","AFRICA",44
6638,"H.AO.2001.01AOHAB79.EU031855","H",407,"ANGOLA; REPUBLIC OF","AFRICA",56
6268,"H.AO.2001.01AOHAB80.EU068358","H",917,"ANGOLA; REPUBLIC OF","AFRICA",54
6267,"H.AO.2001.01AOHDC229.EU068363","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6594,"H.AO.2001.01AOHDC230.EU068223","H",505,"ANGOLA; REPUBLIC OF","AFRICA",56
6266,"H.AO.2001.01AOHDC230.EU068364","H",917,"ANGOLA; REPUBLIC OF","AFRICA",54
6593,"H.AO.2001.01AOHDC233.EU068225","H",508,"ANGOLA; REPUBLIC OF","AFRICA",56
6265,"H.AO.2001.01AOHDC233.EU068366","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6592,"H.AO.2001.01AOHDC234.EU068226","H",508,"ANGOLA; REPUBLIC OF","AFRICA",54
6630,"H.AO.2001.01AOHDC237.EU031862","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6591,"H.AO.2001.01AOHDC237.EU068229","H",508,"ANGOLA; REPUBLIC OF","AFRICA",56
6264,"H.AO.2001.01AOHDC237.EU068369","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6615,"H.AO.2001.01AOHDP112.EU031870","H",422,"ANGOLA; REPUBLIC OF","AFRICA",56
6627,"H.AO.2001.01AOHDP29.EU031887","H",413,"ANGOLA; REPUBLIC OF","AFRICA",56
6263,"H.AO.2001.01AOHDP70.EU068380","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6262,"H.AO.2001.01AOHJM06.EU068385","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6300,"H.AO.2001.01AOHM184.EU068340","H",904,"ANGOLA; REPUBLIC OF","AFRICA",56
6261,"H.AO.2001.01AOHM189.EU068398","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6645,"H.AO.2001.01AOHM198.EU068333","H",395,"ANGOLA; REPUBLIC OF","AFRICA",56
6260,"H.AO.2001.01AOHM198.EU068404","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6629,"H.AO.2001.01AOLFA95.EU031876","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6259,"H.AO.2001.01AOSNS29.EU068440","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6685,"H.AO.2001.01AOSNS51.EU068339","H",334,"ANGOLA; REPUBLIC OF","AFRICA",56
6258,"H.AO.2001.01AOSNS51.EU068452","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6628,"H.AO.2001.01AOSNS52.EU031889","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6612,"H.AO.2001.01AOSNS56.EU031890","H",425,"ANGOLA; REPUBLIC OF","AFRICA",56
6590,"H.AO.2001.01AOSNS56.EU068310","H",508,"ANGOLA; REPUBLIC OF","AFRICA",56
6257,"H.AO.2001.01AOSNS56.EU068455","H",917,"ANGOLA; REPUBLIC OF","AFRICA",56
6640,"H.AO.2001.HDC230.AY456308","H",407,"ANGOLA; REPUBLIC OF","AFRICA",56
6555,"H.AO.2001.HDC230.AY456323","H",581,"ANGOLA; REPUBLIC OF","AFRICA",56
6562,"H.AO.2001.HDC234.AY676587","H",573,"ANGOLA; REPUBLIC OF","AFRICA",56
6632,"H.AO.2001.HDP70.AY676581","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6635,"H.AO.2001.HJM06.AY456280","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6633,"H.AO.2001.HJM63.AY456298","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6636,"H.AO.2001.SNS01.AY456278","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6634,"H.AO.2001.SNS23.AY456289","H",410,"ANGOLA; REPUBLIC OF","AFRICA",56
6613,"H.AO.2001.SNS51.AY676573","H",425,"ANGOLA; REPUBLIC OF","AFRICA",56
6233,"H.AO.2008.ANG22.JN937037","H",1004,"ANGOLA; REPUBLIC OF","AFRICA",56
6299,"H.AO.2009.09AOHDP122.KF853623","H",904,"ANGOLA; REPUBLIC OF","AFRICA",56
6698,"H.AO.2009.09AOHDP122.KF853763","H",313,"ANGOLA; REPUBLIC OF","AFRICA",56
6652,"H.AO.2009.09AOHDP144.OP485758","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6662,"H.AO.2009.09AOHDP148.OM960866","H",379,"ANGOLA; REPUBLIC OF","AFRICA",56
6664,"H.AO.2009.09AOHDP153.OM960870","H",376,"ANGOLA; REPUBLIC OF","AFRICA",56
6661,"H.AO.2009.09AOHDP154.OM960871","H",379,"ANGOLA; REPUBLIC OF","AFRICA",56
6298,"H.AO.2009.09AOHDP156.KF853634","H",905,"ANGOLA; REPUBLIC OF","AFRICA",56
6297,"H.AO.2009.09AOHDP164.KF853638","H",893,"ANGOLA; REPUBLIC OF","AFRICA",56
6663,"H.AO.2009.09AOHDP164.OM960877","H",376,"ANGOLA; REPUBLIC OF","AFRICA",56
6660,"H.AO.2009.09AOHDP178.OM960886","H",379,"ANGOLA; REPUBLIC OF","AFRICA",56
6296,"H.AO.2009.09AOHDP184.KF853644","H",901,"ANGOLA; REPUBLIC OF","AFRICA",56
6697,"H.AO.2009.09AOHDP184.KF853785","H",310,"ANGOLA; REPUBLIC OF","AFRICA",56
6651,"H.AO.2009.09AOHDP184.OM960890","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6650,"H.AO.2009.09AOHDP186.OM960892","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6295,"H.AO.2009.09AOHDP217.KF853661","H",905,"ANGOLA; REPUBLIC OF","AFRICA",56
6653,"H.AO.2009.09AOHDP221.OP485757","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6659,"H.AO.2009.09AOHDP223.OM960907","H",379,"ANGOLA; REPUBLIC OF","AFRICA",56
6294,"H.AO.2009.09AOHDP225.KF853666","H",895,"ANGOLA; REPUBLIC OF","AFRICA",56
6293,"H.AO.2009.09AOHDP231.KF853671","H",900,"ANGOLA; REPUBLIC OF","AFRICA",56
6696,"H.AO.2009.09AOHDP233.KF853813","H",313,"ANGOLA; REPUBLIC OF","AFRICA",56
6649,"H.AO.2009.09AOHDP233.OM960911","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6292,"H.AO.2009.09AOHDP250.KF853683","H",902,"ANGOLA; REPUBLIC OF","AFRICA",56
6291,"H.AO.2009.09AOHDP256.KF853686","H",896,"ANGOLA; REPUBLIC OF","AFRICA",56
6695,"H.AO.2009.09AOHDP256.KF853827","H",303,"ANGOLA; REPUBLIC OF","AFRICA",56
6290,"H.AO.2009.09AOHDP279.KF853699","H",904,"ANGOLA; REPUBLIC OF","AFRICA",56
6694,"H.AO.2009.09AOHDP280.KF853841","H",310,"ANGOLA; REPUBLIC OF","AFRICA",56
6654,"H.AO.2009.09AOHDP289.OP485756","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6289,"H.AO.2009.09AOHDP32.KF853714","H",893,"ANGOLA; REPUBLIC OF","AFRICA",56
6677,"H.AO.2009.09AOHDP32.OM960923","H",349,"ANGOLA; REPUBLIC OF","AFRICA",56
6658,"H.AO.2009.09AOHDP39.OM960927","H",379,"ANGOLA; REPUBLIC OF","AFRICA",56
6288,"H.AO.2009.09AOHDP48.KF853721","H",898,"ANGOLA; REPUBLIC OF","AFRICA",56
6657,"H.AO.2009.09AOHDP52.OM960931","H",379,"ANGOLA; REPUBLIC OF","AFRICA",56
6655,"H.AO.2009.09AOHDP75.OP485755","H",382,"ANGOLA; REPUBLIC OF","AFRICA",56
6287,"H.AO.2009.09AOHDP93.KF853747","H",891,"ANGOLA; REPUBLIC OF","AFRICA",56
6214,"H.AO.2009.2010693441.JQ616881","H",1035,"ANGOLA; REPUBLIC OF","AFRICA",56
6217,"H.AO.2009.2010693443.JQ616883","H",1032,"ANGOLA; REPUBLIC OF","AFRICA",56
6213,"H.AO.2009.2010693447.JQ616907","H",1035,"ANGOLA; REPUBLIC OF","AFRICA",56
6235,"H.AO.2009.ANG33.JN937046","H",1004,"ANGOLA; REPUBLIC OF","AFRICA",56
6232,"H.AO.2009.ANG39.JN937052","H",1004,"ANGOLA; REPUBLIC OF","AFRICA",56
6234,"H.AO.2009.ANG48.JN937061","H",1004,"ANGOLA; REPUBLIC OF","AFRICA",56
6231,"H.AO.2010.ANG90.JN937101","H",1004,"ANGOLA; REPUBLIC OF","AFRICA",56
6457,"H.BE.-.EJSRT13.AJ297144","H",615,"BELGIUM","EUROPA",56
6727,"H.BE.-.H_06069.KT863876","H",289,"BELGIUM","EUROPA",56
6564,"H.BE.-.H_06069.KT864286","H",566,"BELGIUM","EUROPA",56
6563,"H.BE.-.iH_07089.KT864322","H",561,"BELGIUM","EUROPA",56
6271,"H.BE.-.VI991.X96532","H",912,"BELGIUM","EUROPA",56
6747,"H.BE.-.VI997_HIV228204.AJ228204","H",255,"BELGIUM","EUROPA",56
6007,"H.BE.1993.VI991.AF190127","H",9055,"BELGIUM","EUROPA",56
6008,"H.BE.1993.VI997.AF190128","H",8952,"BELGIUM","EUROPA",56
6740,"H.BE.1997.97BEPIC1779.AJ606629","H",280,"BELGIUM","EUROPA",56
6741,"H.BE.1997.97BEPIC715.AJ606622","H",278,"BELGIUM","EUROPA",56
6738,"H.BE.1998.98BEPIC3266.AJ606644","H",284,"BELGIUM","EUROPA",56
6737,"H.BE.1998.98BEPIC3738.AJ606647","H",286,"BELGIUM","EUROPA",56
6205,"H.BE.1999.p99_048.AF338977","H",1191,"BELGIUM","EUROPA",56
6204,"H.BE.1999.P99_48.AJ270544","H",1191,"BELGIUM","EUROPA",40
6169,"H.BE.2003.2uTSNM3eT47xGY.EU248335","H",1293,"BELGIUM","EUROPA",32
6168,"H.BE.2003.379106352591099.EU248353","H",1261,"BELGIUM","EUROPA",32
6010,"H.BE.2006.CX.MN486046","H",8664,"BELGIUM","EUROPA",32
6596,"H.BE.2006.V306069.JN407848","H",501,"BELGIUM","EUROPA",32
6178,"H.BE.2009.02.KJ936913","H",1254,"BELGIUM","EUROPA",32
6241,"H.BG.1989.pATieT_1_55_89_071.EF517415","H",991,"BULGARIA ","EUROPA",32
6759,"H.BI.-.U3121.AM942435","H",193,"BURUNDI","AFRICA",32
6757,"H.BI.-.U3121.HF543308","H",203,"BURUNDI","AFRICA",32
6128,"H.BI.2007.102_1260.HG780845","H",1761,"BURUNDI","AFRICA",32
6409,"H.BJ.2017.BEN524.MT022952","H",647,"BENIN","AFRICA",32
6242,"H.BR.2015.06MG150097.KEXV01007284","H",986,"BRAZIL","AMERICA",32
6222,"H.BR.2016.29MS1602283.KEXV01035520","H",1020,"BRAZIL","AMERICA",32
6211,"H.BR.2016.29RJ1602224.KEXV01038363","H",1034,"BRAZIL","AMERICA",40
6237,"H.BR.2016.29RJ1605362.KEXV01038571","H",1000,"BRAZIL","AMERICA",32
6580,"H.CA.-.TV767.DQ059735","H",514,"CANADA","AMERICA",40
6673,"H.CD.-.KTB238.HF543190","H",362,"CONGO; DEMOCRATIC REP.","AFRICA",32
6758,"H.CD.-.KTB238.HF543504","H",189,"CONGO; DEMOCRATIC REP.","AFRICA",32
6680,"H.CD.1984.30084.AY665474","H",345,"CONGO; DEMOCRATIC REP.","AFRICA",32
6669,"H.CD.1984.30197.AY667670","H",366,"CONGO; DEMOCRATIC REP.","AFRICA",40
6668,"H.CD.1984.30596.AY667679","H",366,"CONGO; DEMOCRATIC REP.","AFRICA",40
6667,"H.CD.1984.30967.AY667691","H",366,"CONGO; DEMOCRATIC REP.","AFRICA",40
6679,"H.CD.1984.31335.AY665501","H",345,"CONGO; DEMOCRATIC REP.","AFRICA",40
6670,"H.CD.1984.31335.AY667631","H",366,"CONGO; DEMOCRATIC REP.","AFRICA",40
6676,"H.CD.1984.31873.AY665512","H",351,"CONGO; DEMOCRATIC REP.","AFRICA",40
6647,"H.CD.1984.31873.AY672861","H",396,"CONGO; DEMOCRATIC REP.","AFRICA",40
6588,"H.CD.1985.85CD225.AF260442","H",512,"CONGO; DEMOCRATIC REP.","AFRICA",40
6644,"H.CD.1985.85CD225.AF260476","H",398,"CONGO; DEMOCRATIC REP.","AFRICA",40
6688,"H.CD.1988.DRCM16.AF144852","H",329,"CONGO; DEMOCRATIC REP.","AFRICA",40
6760,"H.CD.1988.DRCM60.AF144859","H",193,"CONGO; DEMOCRATIC REP.","AFRICA",40
6751,"H.CD.1989.DRCC5_e1.AF144873","H",225,"CONGO; DEMOCRATIC REP.","AFRICA",40
6692,"H.CD.1989.DRCM25.AF144853","H",322,"CONGO; DEMOCRATIC REP.","AFRICA",40
6700,"H.CD.1989.DRCM26.AF144854","H",311,"CONGO; DEMOCRATIC REP.","AFRICA",40
6752,"H.CD.1990.DRCC13.AF144869","H",225,"CONGO; DEMOCRATIC REP.","AFRICA",32
6162,"H.CD.1991.VI557.L11793","H",1468,"CONGO; DEMOCRATIC REP.","AFRICA",32
6315,"H.CD.1991.VI557.U09666","H",888,"CONGO; DEMOCRATIC REP.","AFRICA",40
6665,"H.CD.1992.DRCM10.AF144814","H",370,"CONGO; DEMOCRATIC REP.","AFRICA",32
6684,"H.CD.1993.DRCM15.AF144851","H",340,"CONGO; DEMOCRATIC REP.","AFRICA",40
6687,"H.CD.1993.DRCM28.AF144855","H",329,"CONGO; DEMOCRATIC REP.","AFRICA",40
6702,"H.CD.1993.DRCM30.AF144856","H",305,"CONGO; DEMOCRATIC REP.","AFRICA",40
6693,"H.CD.1993.DRCM33.AF144857","H",313,"CONGO; DEMOCRATIC REP.","AFRICA",40
6699,"H.CD.1993.DRCM35.AF144858","H",312,"CONGO; DEMOCRATIC REP.","AFRICA",40
6678,"H.CD.1993.DRCM5.AF144849","H",346,"CONGO; DEMOCRATIC REP.","AFRICA",40
6683,"H.CD.1996.96CG16.AF410438","H",340,"CONGO; DEMOCRATIC REP.","AFRICA",40
6681,"H.CD.1996.96CG38.AF410444","H",343,"CONGO; DEMOCRATIC REP.","AFRICA",40
6419,"H.CD.1996.96ZR21.AJ232994","H",639,"CONGO; DEMOCRATIC REP.","AFRICA",40
6422,"H.CD.1996.96ZR23.AJ232995","H",636,"CONGO; DEMOCRATIC REP.","AFRICA",16
6734,"H.CD.1996.CNG16.AF120189","H",288,"CONGO; DEMOCRATIC REP.","AFRICA",40
6682,"H.CD.1997.97CG314.AF410452","H",340,"CONGO; DEMOCRATIC REP.","AFRICA",40
6410,"H.CD.1997.97DC_KP93.AJ877875","H",650,"CONGO; DEMOCRATIC REP.","AFRICA",40
6733,"H.CD.1997.CNG314.AF120192","H",288,"CONGO; DEMOCRATIC REP.","AFRICA",40
6554,"H.CD.1997.EQTB1.AJ404019","H",582,"CONGO; DEMOCRATIC REP.","AFRICA",40
6440,"H.CD.1997.EQTB1.AJ404239","H",622,"CONGO; DEMOCRATIC REP.","AFRICA",40
6553,"H.CD.1997.EQTB80.AJ404026","H",582,"CONGO; DEMOCRATIC REP.","AFRICA",32
6549,"H.CD.1997.KCD2.AJ404032","H",585,"CONGO; DEMOCRATIC REP.","AFRICA",40
6517,"H.CD.1997.KMST43.AJ404060","H",591,"CONGO; DEMOCRATIC REP.","AFRICA",40
6546,"H.CD.1997.KP63.AJ404080","H",588,"CONGO; DEMOCRATIC REP.","AFRICA",40
6552,"H.CD.1997.KS18.AJ404093","H",582,"CONGO; DEMOCRATIC REP.","AFRICA",40
6557,"H.CD.1997.KS38.AJ404102","H",579,"CONGO; DEMOCRATIC REP.","AFRICA",40
6512,"H.CD.1997.KS42.AJ404105","H",594,"CONGO; DEMOCRATIC REP.","AFRICA",32
6441,"H.CD.1997.KS43.AJ404487","H",621,"CONGO; DEMOCRATIC REP.","AFRICA",36
6548,"H.CD.1997.KTB140.AJ404121","H",585,"CONGO; DEMOCRATIC REP.","AFRICA",36
6484,"H.CD.1997.KTB158.AJ404125","H",606,"CONGO; DEMOCRATIC REP.","AFRICA",36
6567,"H.CD.1997.KTB176.AJ404130","H",564,"CONGO; DEMOCRATIC REP.","AFRICA",36
6471,"H.CD.1997.KTB188.AJ404134","H",612,"CONGO; DEMOCRATIC REP.","AFRICA",36
6508,"H.CD.1997.KTB52.AJ404147","H",597,"CONGO; DEMOCRATIC REP.","AFRICA",36
6556,"H.CD.1997.KTB62.AJ404151","H",579,"CONGO; DEMOCRATIC REP.","AFRICA",36
6686,"H.CD.1998.DRCM14.AF144850","H",334,"CONGO; DEMOCRATIC REP.","AFRICA",36
6515,"H.CD.1998.pATieT_98CG853.AJ630558","H",592,"CONGO; DEMOCRATIC REP.","AFRICA",36
6550,"H.CD.1998.pATieT_98CG861.AJ630561","H",583,"CONGO; DEMOCRATIC REP.","AFRICA",36
6514,"H.CD.1998.pATieT_98CG896.AJ630570","H",593,"CONGO; DEMOCRATIC REP.","AFRICA",36
6400,"H.CD.1998.pATieT_98CG900.AJ630544","H",675,"CONGO; DEMOCRATIC REP.","AFRICA",36
6513,"H.CD.1998.pATieT_98CG900.AJ630572","H",593,"CONGO; DEMOCRATIC REP.","AFRICA",36
6431,"H.CD.1998.pATieT_98CG904.AJ630546","H",628,"CONGO; DEMOCRATIC REP.","AFRICA",36
6481,"H.CD.1998.pATieT_98CG904.AJ630573","H",608,"CONGO; DEMOCRATIC REP.","AFRICA",36
6547,"H.CD.1998.pATieT_98CG912.AJ630577","H",585,"CONGO; DEMOCRATIC REP.","AFRICA",36
6601,"H.CD.1999.99CD_BDK64.AY924646","H",477,"CONGO; DEMOCRATIC REP.","AFRICA",36
6599,"H.CD.1999.99CD700078.AY924572","H",483,"CONGO; DEMOCRATIC REP.","AFRICA",36
6602,"H.CD.1999.99CD706645.AY924434","H",473,"CONGO; DEMOCRATIC REP.","AFRICA",36
6597,"H.CD.1999.99CD706645.AY924586","H",503,"CONGO; DEMOCRATIC REP.","AFRICA",36
6730,"H.CD.2000.00CD014.AY661757","H",288,"CONGO; DEMOCRATIC REP.","AFRICA",36
6729,"H.CD.2000.00CD015.AY661758","H",288,"CONGO; DEMOCRATIC REP.","AFRICA",36
6728,"H.CD.2000.00CD020.AY661761","H",288,"CONGO; DEMOCRATIC REP.","AFRICA",36
6399,"H.CD.2001.CG-0018A-01.KY365162","H",661,"CONGO; DEMOCRATIC REP.","AFRICA",36
6398,"H.CD.2001.CG-0019-01.KY365163","H",676,"CONGO; DEMOCRATIC REP.","AFRICA",36
6397,"H.CD.2001.CG-0044-01.KY365164","H",671,"CONGO; DEMOCRATIC REP.","AFRICA",36
6600,"H.CD.2001.CG-0059-01_NGSID8.KY365209","H",481,"CONGO; DEMOCRATIC REP.","AFRICA",36
6004,"H.CD.2001.CG-0260-02V_NGSID16.KY392779","H",9649,"CONGO; DEMOCRATIC REP.","AFRICA",36
6003,"H.CD.2001.CG-0536-02_NGSID14.KY392777","H",9716,"CONGO; DEMOCRATIC REP.","AFRICA",36
6002,"H.CD.2001.CG-0538-02_NGSID15.KY392778","H",9733,"CONGO; DEMOCRATIC REP.","AFRICA",36
6148,"H.CD.2002.02CD_KP152.AM041041","H",1677,"CONGO; DEMOCRATIC REP.","AFRICA",36
6429,"H.CD.2002.02DC_KBS187.AJ877579","H",630,"CONGO; DEMOCRATIC REP.","AFRICA",36
6432,"H.CD.2002.02DC_KIST061.AJ877590","H",625,"CONGO; DEMOCRATIC REP.","AFRICA",36
6418,"H.CD.2002.02DC_KIST081.AJ877592","H",640,"CONGO; DEMOCRATIC REP.","AFRICA",36
6467,"H.CD.2002.02DC_KP152.AJ877623","H",613,"CONGO; DEMOCRATIC REP.","AFRICA",36
6411,"H.CD.2002.02DC_KP166.AJ877627","H",649,"CONGO; DEMOCRATIC REP.","AFRICA",36
6417,"H.CD.2002.02DC_KSFE110.AJ877727","H",640,"CONGO; DEMOCRATIC REP.","AFRICA",36
6416,"H.CD.2002.02DC_KSS023.AJ877734","H",640,"CONGO; DEMOCRATIC REP.","AFRICA",16
6423,"H.CD.2002.02DC_KSTB022.AJ877746","H",634,"CONGO; DEMOCRATIC REP.","AFRICA",36
6420,"H.CD.2002.02DC_KTB026.AJ877681","H",637,"CONGO; DEMOCRATIC REP.","AFRICA",36
6405,"H.CD.2002.02DC_LBTB031.AJ877804","H",661,"CONGO; DEMOCRATIC REP.","AFRICA",36
6406,"H.CD.2002.02DC_MBTB148.AJ877864","H",660,"CONGO; DEMOCRATIC REP.","AFRICA",36
6565,"H.CD.2002.CG-0260-02V_NGSID16.KY365196","H",553,"CONGO; DEMOCRATIC REP.","AFRICA",36
6343,"H.CD.2002.CG-0260-02V_NGSID16.KY365210","H",863,"CONGO; DEMOCRATIC REP.","AFRICA",36
6396,"H.CD.2002.CG-0354-02V.KY365165","H",667,"CONGO; DEMOCRATIC REP.","AFRICA",36
6427,"H.CD.2002.CG-0536-02_NGSID14.KY365197","H",626,"CONGO; DEMOCRATIC REP.","AFRICA",36
6342,"H.CD.2002.CG-0536-02_NGSID14.KY365211","H",861,"CONGO; DEMOCRATIC REP.","AFRICA",36
6426,"H.CD.2002.CG-0538-02_NGSID15.KY365198","H",621,"CONGO; DEMOCRATIC REP.","AFRICA",36
6341,"H.CD.2002.CG-0538-02_NGSID15.KY365212","H",856,"CONGO; DEMOCRATIC REP.","AFRICA",36
6395,"H.CD.2003.CG-0548-02.KY365166","H",676,"CONGO; DEMOCRATIC REP.","AFRICA",16
6412,"H.CD.2003.CGARV48e.AM086496","H",641,"CONGO; DEMOCRATIC REP.","AFRICA",36
6413,"H.CD.2003.CGARV48G.AM085042","H",640,"CONGO; DEMOCRATIC REP.","AFRICA",36
6551,"H.CD.2003.CGARV67e.AM086502","H",582,"CONGO; DEMOCRATIC REP.","AFRICA",36
6401,"H.CD.2003.CGARV67G.AM085047","H",654,"CONGO; DEMOCRATIC REP.","AFRICA",36
6428,"H.CD.2003.CGCHU14e.AM086533","H",628,"CONGO; DEMOCRATIC REP.","AFRICA",36
6516,"H.CD.2003.CGCP04ENV.AM086554","H",590,"CONGO; DEMOCRATIC REP.","AFRICA",36
